state,dur,sbytes,sttl,sload,dload,swin,synack,ct_state_ttl,ct_srv_dst,ct_src_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,26,14,14,26,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,26,14,14,26,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,26,14,14,26,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,5,4,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,5,4,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,5,4,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,5,4,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,26,14,14,26,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,26,14,14,26,Generic
FIN,0.28883,804,254,20053.31836,6204.341309,255,0.0222,1,1,5,1,1,Exploits
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,26,14,14,26,Generic
FIN,0.317882,806,62,18270.92969,30451.55078,255,0.025852,1,1,1,1,1,DoS
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,23,4,4,23,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,23,4,4,23,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,23,4,4,23,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,23,4,4,23,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,26,12,12,26,Generic
FIN,5.463694,922053,62,1348135.5,9010.75293,255,0.057625,1,1,1,1,1,Exploits
FIN,0.199559,836,62,30186.56055,281139.9063,255,0.008438,1,1,1,1,1,Exploits
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,15,15,3,15,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,23,19,6,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,15,15,3,15,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,23,19,6,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,23,19,6,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,23,19,6,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,15,15,3,15,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,23,19,13,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,23,19,6,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,23,19,6,23,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,15,15,12,15,Generic
FIN,0.977579,1292,254,9697.425781,2954.237061,255,0.068025,1,1,1,1,1,DoS
FIN,0.652187,564,254,6231.341797,3802.590332,255,0.008244,1,1,1,1,1, Reconnaissance 
INT,9e-06,168,254,74666664.0,0.0,0,0.0,2,1,1,1,1, Reconnaissance 
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,5,5,2,5,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,5,5,3,5,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,5,5,2,5,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,5,5,3,5,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,29,14,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,29,29,15,29,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,5,5,3,5,Generic
FIN,0.645674,628,254,7012.827148,2775.394531,255,0.04918,1,1,1,1,1, Shellcode 
FIN,1.0146,1224,62,9280.503906,474307.0938,255,0.016738,1,1,1,1,1,Exploits
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,11,3,2,11,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
FIN,0.44469,756,62,12251.23145,68272.28125,255,0.033159,1,1,1,1,1,Exploits
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,11,3,2,11,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,31,14,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,3,1,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,31,17,31,Generic
FIN,0.265379,976,62,26497.95117,115276.6406,255,0.039489,1,1,1,1,1,Exploits
INT,59.826649,9792,254,1296.546021,0.0,0,0.0,2,1,1,1,1, Fuzzers 
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,10,10,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,11,8,8,11,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
FIN,3.397502,3666,62,8526.264648,1326643.0,255,0.020756,1,1,17,1,1,Exploits
FIN,0.496927,52659,254,830093.75,6375.182129,255,0.028155,1,1,1,1,1,Exploits
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,26,17,16,26,Generic
REQ,4.051926,1344,254,2464.013428,0.0,0,0.0,6,1,1,1,1, Fuzzers 
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
FIN,0.694936,564,254,5848.020508,3568.674072,255,0.009571,1,1,1,1,1, Reconnaissance 
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,18,18,18,18,Generic
FIN,0.268116,22608,254,646466.4375,9249.727539,255,0.021238,1,1,1,1,1,Exploits
FIN,3.451822,4978,62,11094.43066,4340.895996,255,0.060818,1,1,1,1,1,Exploits
FIN,0.615737,6596,254,83763.03125,4027.693604,255,0.051218,1,1,1,1,1,DoS
FIN,0.813364,2276,62,21274.60742,16563.30859,255,0.00859,1,1,1,1,1,Exploits
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,8,8,8,8,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,13,13,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
FIN,1.711567,2228,62,10180.14453,1481846.75,255,0.015287,1,1,1,1,1,Exploits
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,16,16,21,Generic
FIN,0.932593,1342,62,10697.05664,22286.25,255,0.024349,1,1,2,1,1,Exploits
FIN,0.703997,564,254,5772.751953,3522.742188,255,0.057983,1,1,2,1,1, Reconnaissance 
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,20,1,1,20,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,17,17,17,17,Generic
FIN,0.243687,770,62,22750.49609,218903.75,255,0.017272,1,1,1,1,1,Exploits
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,16,16,20,Generic
FIN,0.794302,5146,62,49482.44141,16326.28418,255,0.016979,1,1,1,1,1,Exploits
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,3,3,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,3,3,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,3,3,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,28,15,15,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,13,3,3,13,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
FIN,0.227244,1694,254,53686.78516,7885.796387,255,0.01352,1,1,14,1,29,DoS
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,13,3,3,13,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,13,3,3,13,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,28,14,13,29,Generic
FIN,2.210625,19903,254,70228.10156,6000.113281,255,0.055267,1,1,1,1,1,DoS
INT,9e-06,168,254,74666664.0,0.0,0,0.0,2,1,1,1,1, Reconnaissance 
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,13,10,10,13,Generic
