srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips,ct_state_ttl,ct_flw_http,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.45.176.3,4161,149.171.126.18,1723,tcp,FIN,0.586813,2516,268,254,252,2,1,-,30878.66211,3053.783936,10,6,255,255,1213619639,917466495,252,45,0,0,3345.779878,176.591797,1421932970,1421932971,60.741444,104.160203,0.110779,0.066008,0.044771,0,1,0,0,0,3,3,5,1,1,1,1, Fuzzers,1
175.45.176.3,43139,149.171.126.18,1723,tcp,FIN,0.673158,2516,354,254,252,2,1,-,26917.90039,3684.127686,10,8,255,255,2073129569,1314823769,252,44,0,0,4014.079364,151.138141,1421932971,1421932972,72.914222,81.775711,0.1752,0.100723,0.074477,0,1,0,0,0,3,3,4,1,1,1,1, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932972,1421932972,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932972,1421932972,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932972,1421932972,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.0,57900,149.171.126.16,111,udp,INT,7e-06,168,0,254,0,0,0,-,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421932972,1421932972,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,5,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,22066,149.171.126.18,1723,tcp,FIN,1.659935,2516,354,254,252,2,1,-,10916.08984,1494.034424,10,8,255,255,173243928,4254863656,252,44,0,0,11279.57862,445.078813,1421932973,1421932974,182.681667,228.027281,0.152934,0.063733,0.089201,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.2,43557,149.171.126.17,80,tcp,FIN,1.798162,808,7262,62,252,2,4,-,3238.862793,30003.9707,10,14,255,255,2188990628,572674900,81,519,0,0,12037.67699,10859.85327,1421932973,1421932975,199.795778,134.946537,0.129637,0.043233,0.086404,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
175.45.176.2,64497,149.171.126.14,497,tcp,FIN,0.585712,468,268,254,252,2,1,-,5763.924805,3059.52417,10,6,255,255,333283464,146416083,47,45,0,0,3189.427543,158.349484,1421932975,1421932975,61.472333,100.725398,0.186867,0.082078,0.104789,0,1,0,0,0,2,5,2,2,1,1,1,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932975,1421932975,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932975,1421932975,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932975,1421932975,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932975,1421932975,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932976,1421932976,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932976,1421932976,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932976,1421932976,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
175.45.176.3,3862,149.171.126.18,1723,tcp,FIN,1.373949,2516,354,254,252,2,1,-,13188.26172,1805.015991,10,8,255,255,3593948385,1546510591,252,44,0,0,8308.023777,307.829344,1421932975,1421932976,152.552111,182.567859,0.249324,0.095963,0.153361,0,1,0,0,0,3,2,4,1,1,1,1, Fuzzers,1
175.45.176.0,39208,149.171.126.16,50243,udp,INT,7e-06,180,0,254,0,0,0,-,102857144.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421932977,1421932977,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,6,1,1,3,1,1,1,Shellcode,1
175.45.176.3,52368,149.171.126.11,80,tcp,FIN,0.803149,1206,29462,62,252,2,11,-,11016.63574,282179.2813,12,26,255,255,2808749454,809731284,101,1133,0,0,4071.558444,3509.678713,1421932976,1421932977,73.013545,28.79068,0.148616,0.082839,0.065777,0,1,0,0,0,3,1,1,1,1,1,1,Generic,1
175.45.176.0,38598,149.171.126.13,25,tcp,FIN,2.381984,3679,1752,62,252,8,8,-,11795.20898,5591.977051,22,20,255,255,1159991996,572978352,167,88,0,0,5682.202703,148.214203,1421932975,1421932977,112.142763,121.152898,0.153303,0.080075,0.073228,0,1,0,0,0,6,1,1,3,1,1,1,Exploits,1
175.45.176.3,55319,149.171.126.18,1723,tcp,FIN,0.940544,2516,268,254,252,2,1,-,19265.44531,1905.280273,10,6,255,255,1167084457,1693464116,252,45,0,0,5944.027449,275.682375,1421932977,1421932978,101.619667,168.828406,0.17164,0.096398,0.075242,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,34650,149.171.126.12,6905,udp,INT,1.3e-05,2678,0,254,0,0,0,-,824000000.0,0.0,2,0,0,0,0,0,1339,0,0,0,0.0,0.0,1421932979,1421932979,0.013,0.0,0.0,0.0,0.0,0,2,0,0,0,3,1,1,1,1,1,1,DoS,1
175.45.176.3,58466,149.171.126.18,1723,tcp,FIN,0.906685,2516,354,254,252,2,1,-,19984.89063,2735.23877,10,8,255,255,3273017974,3596043616,252,44,0,0,5486.3214,159.880734,1421932979,1421932980,93.708222,114.79657,0.153871,0.103101,0.05077,0,1,0,0,0,3,2,2,2,2,1,2, Fuzzers,1
175.45.176.1,1179,149.171.126.15,6988,tcp,FIN,0.775526,2048,354,254,252,2,1,-,19021.92773,3197.82959,10,8,255,255,615098655,3620158201,205,44,0,0,4926.390627,165.707781,1421932979,1421932980,86.062111,96.344,0.215753,0.101111,0.114642,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,22717,149.171.126.18,1723,tcp,FIN,0.638912,2516,268,254,252,2,1,-,28360.71289,2804.768066,10,6,255,255,668422131,4188790008,252,45,0,0,3770.878972,187.568766,1421932980,1421932980,68.033778,110.749203,0.192158,0.085154,0.107004,0,1,0,0,0,3,2,2,2,2,1,2, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,3,7,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,3,7,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,3,7,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,4,7,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,4,7,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,4,7,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932981,1421932981,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,7,7,7,4,7,Generic,1
175.45.176.0,false,149.171.126.19,false,ospf,INT,59.382812,33728,0,254,0,0,0,-,4507.162598,0.0,124,0,0,0,0,0,272,0,0,0,584.882875,0.0,1421932923,1421932982,482.786969,0.0,0.0,0.0,0.0,0,2,0,0,0,8,3,2,3,2,2,2, Fuzzers,1
175.45.176.0,false,149.171.126.19,false,ospf,INT,59.382812,33728,0,254,0,0,0,-,4507.162598,0.0,124,0,0,0,0,0,272,0,0,0,584.882875,0.0,1421932923,1421932982,482.786969,0.0,0.0,0.0,0.0,0,2,0,0,0,8,3,2,3,2,2,2, Fuzzers,1
175.45.176.1,19430,149.171.126.13,111,udp,INT,1.4e-05,168,0,254,0,0,0,-,48000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421932982,1421932982,0.014,0.0,0.0,0.0,0.0,0,2,0,0,0,2,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,17427,149.171.126.18,1723,tcp,FIN,0.85624,2516,354,254,252,2,1,-,21162.29102,2896.384277,10,8,255,255,37898094,289382304,252,44,0,0,6403.312606,164.2835,1421932981,1421932982,93.405333,114.048141,0.128622,0.057892,0.07073,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,55219,149.171.126.17,80,tcp,FIN,0.536203,1434,4420,62,252,2,3,-,19261.36133,59350.65234,10,10,255,255,2995045979,3331126916,143,442,0,0,3098.651752,2917.750087,1421932981,1421932982,59.578111,51.865333,0.128608,0.068411,0.060197,0,1,0,0,0,2,1,1,2,1,1,1,Generic,1
175.45.176.0,23310,149.171.126.11,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421932983,1421932983,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,8,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,23540,149.171.126.19,25,tcp,FIN,3.40145,94127,2280,62,252,42,8,-,218974.8594,5204.839355,92,34,255,255,1684672012,3024961162,1023,67,0,0,3595.742132,137.448297,1421932980,1421932984,37.378571,100.873609,0.125446,0.071757,0.053689,0,1,0,0,0,8,3,1,2,1,1,1,Exploits,1
175.45.176.3,57896,149.171.126.18,1723,tcp,FIN,1.295777,2516,354,254,252,2,1,-,13983.8877,1913.909668,10,8,255,255,849657841,875177896,252,44,0,0,8181.378588,339.540563,1421932983,1421932984,137.341333,176.509859,0.141579,0.060204,0.081375,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932985,1421932985,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,1,1,1,1,1,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932985,1421932985,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,5,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932985,1421932985,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,5,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932985,1421932985,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,5,3,3,3,3,Generic,1
175.45.176.3,33630,149.171.126.18,80,tcp,FIN,0.965992,834,1456,62,252,2,2,-,6219.513184,10857.2334,10,10,255,255,1834385850,3048843983,83,146,0,0,5840.618084,201.049313,1421932984,1421932985,107.332444,92.889555,0.208692,0.129392,0.0793,0,1,0,0,0,4,4,5,2,1,1,2,Exploits,1
175.45.176.3,43481,149.171.126.18,1723,tcp,FIN,1.019234,2516,354,254,252,2,1,-,17778.05859,2433.199951,10,8,255,255,3637045019,1347865341,252,44,0,0,6004.932051,199.238266,1421932984,1421932985,113.135222,128.43143,0.246751,0.120204,0.126547,0,1,0,0,0,4,4,5,2,1,1,2, Fuzzers,1
175.45.176.1,32774,149.171.126.17,162,udp,INT,1e-05,300,0,254,0,0,0,-,120000000.0,0.0,2,0,0,0,0,0,150,0,0,0,0.0,0.0,1421932986,1421932986,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932987,1421932987,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932987,1421932987,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932987,1421932987,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,3,3,3,3,Generic,1
175.45.176.3,55707,149.171.126.18,1723,tcp,FIN,1.069505,2516,354,254,252,2,1,-,16942.41797,2318.829834,10,8,255,255,2899765694,462818612,252,44,0,0,7828.32639,196.470469,1421932986,1421932987,115.156778,140.716859,0.191954,0.084476,0.107478,0,1,0,0,0,1,1,4,1,1,1,1, Fuzzers,1
175.45.176.0,26141,149.171.126.10,111,tcp,FIN,0.930087,564,354,254,252,2,1,-,4369.483887,2666.417236,10,8,255,255,2204206702,3122532921,56,44,0,0,6388.847217,172.319969,1421932987,1421932988,93.982222,126.004,0.123325,0.048051,0.075274,0,1,0,0,0,4,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,51445,149.171.126.13,80,tcp,FIN,0.883774,1264,354,254,252,2,1,-,10301.27637,2806.147217,10,8,255,255,2414873107,1021849503,126,44,0,0,5325.196257,170.471563,1421932989,1421932989,86.392444,106.61857,0.244889,0.13744,0.107449,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.0,55708,149.171.126.17,25,tcp,FIN,2.539587,2554,1698,254,252,7,8,-,7645.337402,5084.291016,20,20,255,255,1795733165,3760590996,128,85,0,0,6945.554203,161.156672,1421932986,1421932989,133.662467,130.955734,0.093725,0.050713,0.043012,0,1,0,0,0,3,1,1,1,1,1,1,DoS,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932989,1421932989,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,1,1,1,1,1,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932989,1421932989,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,4,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932989,1421932989,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,4,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932989,1421932989,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,4,3,3,3,3,Generic,1
175.45.176.3,4097,149.171.126.18,1723,tcp,FIN,1.168741,2516,268,254,252,2,1,-,15503.86328,1533.273804,10,6,255,255,3007549777,3239518466,252,45,0,0,7590.001485,362.725937,1421932987,1421932989,123.038,217.949203,0.137628,0.078984,0.058644,0,1,0,0,0,1,1,4,1,1,1,1, Fuzzers,1
175.45.176.1,30810,149.171.126.11,111,tcp,FIN,1.012631,564,354,254,252,2,1,-,4013.307617,2449.065674,10,8,255,255,2373615868,3624523188,56,44,0,0,7314.880407,175.062109,1421932989,1421932990,112.514556,122.51657,0.164228,0.086393,0.077835,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932991,1421932991,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932991,1421932991,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932991,1421932991,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,3,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932994,1421932994,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,5,4,4,4,4,Generic,1
175.45.176.3,50919,149.171.126.18,1723,tcp,FIN,2.645558,2516,354,254,252,2,1,-,6849.216309,937.420349,10,8,255,255,1578646903,354469315,252,44,0,0,21555.38931,838.5875,1421932992,1421932994,291.585889,362.197156,0.198375,0.11017,0.088205,0,1,0,0,0,3,2,5,1,1,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932994,1421932994,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,5,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932994,1421932994,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,5,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932994,1421932994,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,5,4,4,4,4,Generic,1
175.45.176.0,28530,149.171.126.16,80,tcp,FIN,0.944209,882,268,254,252,2,1,-,6727.324219,1897.884888,10,6,255,255,3998235801,4071571601,88,45,0,0,5453.833683,272.175937,1421932993,1421932994,104.797111,177.132594,0.114992,0.058536,0.056456,0,1,0,0,0,4,1,1,2,2,1,1,Reconnaissance,1
175.45.176.2,14755,149.171.126.17,69,udp,INT,7e-06,2128,0,254,0,0,0,-,1216000000.0,0.0,2,0,0,0,0,0,1064,0,0,0,0.0,0.0,1421932995,1421932995,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932995,1421932995,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.3,23918,149.171.126.10,111,tcp,FIN,0.95136,564,354,254,252,2,1,-,4271.779297,2606.794434,10,8,255,255,2435133398,1864373176,56,44,0,0,6938.356462,175.338906,1421932994,1421932995,105.706667,115.835289,0.171829,0.096056,0.075773,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932995,1421932995,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932995,1421932995,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.3,65472,149.171.126.18,1723,tcp,FIN,0.786729,2516,268,254,252,2,1,-,23032.07422,2277.785645,10,6,255,255,1036849913,2609287082,252,45,0,0,5235.806912,237.126219,1421932995,1421932996,84.703111,140.423594,0.169599,0.0846,0.084999,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.1,13773,149.171.126.13,80,tcp,FIN,0.733535,940,268,254,252,2,1,-,9226.553711,2442.9646,10,6,255,255,3873252612,3594192779,94,45,0,0,4193.831612,217.898703,1421932995,1421932996,81.392222,123.545,0.23745,0.1158,0.12165,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,60933,149.171.126.11,111,tcp,FIN,1.537748,564,354,254,252,2,1,-,2642.825684,1612.748047,10,8,255,255,2454751213,575639925,56,44,0,0,10846.99854,296.29975,1421932995,1421932997,169.005111,202.268141,0.250309,0.121867,0.128442,0,1,0,0,0,4,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,23527,149.171.126.18,1723,tcp,FIN,1.056885,2516,268,254,252,2,1,-,17144.72266,1695.548706,10,6,255,255,3635010616,1895312263,252,45,0,0,6798.134514,360.64775,1421932997,1421932998,117.431667,193.185203,0.264706,0.090239,0.174467,0,1,0,0,0,4,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,30055,149.171.126.12,80,tcp,FIN,0.984805,804,354,254,252,2,1,-,5881.367676,2518.265137,10,8,255,255,2892913064,3664300791,80,44,0,0,5926.658672,249.651719,1421932997,1421932998,109.422778,127.705289,0.132543,0.090244,0.042299,0,1,0,0,0,5,1,1,2,2,1,1,Reconnaissance,1
175.45.176.1,45748,149.171.126.14,111,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421933000,1421933000,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,1,6,3,1,1,1,1,Reconnaissance,1
175.45.176.2,64763,149.171.126.14,80,tcp,FIN,2.223512,86676,784,254,252,34,1,-,307639.4688,2666.052734,74,18,255,255,732313863,1200184780,1171,44,0,0,3617.77069,214.881313,1421932998,1421933000,30.444932,126.56682,0.16942,0.071866,0.097554,0,1,0,0,0,1,6,3,1,1,1,1,DoS,1
175.45.176.3,38315,149.171.126.10,80,tcp,FIN,1.377111,916,354,254,252,2,1,-,4792.64209,1800.871582,10,8,255,255,3051621718,1167513601,92,44,0,0,8941.1441,390.069062,1421932998,1421933000,152.905333,183.37,0.202543,0.093514,0.109029,0,1,0,0,0,4,1,1,2,1,1,1,Exploits,1
175.45.176.3,19643,149.171.126.18,1723,tcp,FIN,1.802798,2516,354,254,252,2,1,-,10051.04297,1375.639404,10,8,255,255,845581678,3855073774,252,44,0,0,12554.60891,330.745938,1421932998,1421933000,196.949,239.112719,0.219314,0.129006,0.090308,0,1,0,0,0,4,2,1,2,1,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933001,1421933001,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.2,17753,149.171.126.15,53,tcp,FIN,1.138088,3696,268,254,252,3,1,-,23815.38281,1574.570679,12,6,255,255,322108022,422176904,308,45,0,0,6261.950097,345.190875,1421933000,1421933001,103.382906,199.140797,0.272491,0.142374,0.130117,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933001,1421933001,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933001,1421933001,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933001,1421933001,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933002,1421933002,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,3,3,3,3,Generic,1
